,movieId,title,genres,key,year,n_ratings,mean_rating
9921,9921,Zu: Warriors from the Magic Mountain (Xin shu shan jian ke),Action|Adventure|Fantasy|Horror,Zu: Warriors from the Magic Mountain (Xin shu shan jian ke),1983,23,3.1956521739130435
9922,9922,Whistle Down the Wind,Drama,Whistle Down the Wind,1961,10,3.55
9923,9923,"Earrings of Madame de..., The (Madame de...)",Drama,"Earrings of Madame de..., The (Madame de...)",1953,121,3.9338842975206614
9924,9924,No One Writes to the Colonel (El coronel no tiene quien le escriba),Drama,No One Writes to the Colonel (El coronel no tiene quien le escriba),1999,2,3.75
9925,9925,Speedy,Action|Comedy,Speedy,1928,7,3.357142857142857
9926,9926,Memories (Memorîzu),Animation|Fantasy|Sci-Fi|Thriller,Memories (Memorîzu),1995,198,3.8282828282828283
9927,9927,Invasion of Astro-Monster (Godzilla vs. Monster Zero) (Kaijû daisensô),Action|Adventure|Sci-Fi,Invasion of Astro-Monster (Godzilla vs. Monster Zero) (Kaijû daisensô),1965,14,2.857142857142857
9928,9928,Harvie Krumpet,Animation|Comedy|Drama,Harvie Krumpet,2003,103,3.8106796116504853
9929,9929,Investigating Sex (a.k.a. Intimate Affairs),Comedy|Drama,Investigating Sex (a.k.a. Intimate Affairs),2001,4,2.625
9930,9930,The Wild Parrots of Telegraph Hill,Documentary,The Wild Parrots of Telegraph Hill,2003,257,3.7587548638132295
9931,9931,The Ballad of Jack and Rose,Drama,The Ballad of Jack and Rose,2005,148,3.293918918918919
9932,9932,Sin City,Action|Crime|Film-Noir|Mystery|Thriller,Sin City,2005,15481,3.8742006330340417
9933,9933,Beauty Shop,Comedy,Beauty Shop,2005,187,2.700534759358289
9934,9934,Look at Me (Comme une image),Comedy|Drama|Romance,Look at Me (Comme une image),2004,151,3.4635761589403975
9935,9935,Dust to Glory,Action|Adventure|Documentary,Dust to Glory,2005,34,3.4705882352941178
9936,9936,Sahara,Action|Adventure|Comedy,Sahara (2005),2005,1277,3.0571652310101802
9937,9937,Fever Pitch,Comedy|Romance,Fever Pitch (2005),2005,937,3.2662753468516543
9938,9938,Eros,Drama,Eros,2004,73,2.9863013698630136
9939,9939,Winter Solstice,Drama,Winter Solstice,2004,32,2.6875
9940,9940,Smile,Drama,Smile (2005),2005,16,2.625
9941,9941,Eye of the Tiger,Action,Eye of the Tiger,1986,41,2.573170731707317
9942,9942,Not on the Lips (Pas sur la bouche),Comedy|Musical|Romance,Not on the Lips (Pas sur la bouche),2003,22,3.1136363636363638
9943,9943,"Krakatoa, East of Java",Adventure|Drama,"Krakatoa, East of Java",1969,29,2.5344827586206895
9944,9944,Rhinestone,Comedy,Rhinestone,1984,106,1.8632075471698113
9945,9945,Electra Glide in Blue,Action|Crime,Electra Glide in Blue,1973,76,3.4342105263157894
9946,9946,Bring on the Night,Documentary|Musical,Bring on the Night,1985,41,3.5121951219512195
9947,9947,"Special Day, A (Giornata particolare, Una)",Drama|War,"Special Day, A (Giornata particolare, Una)",1977,45,3.7666666666666666
9948,9948,This Land Is Mine,Drama|War,This Land Is Mine,1943,15,3.566666666666667
9949,9949,"Foul King, The (Banchikwang)",Comedy,"Foul King, The (Banchikwang)",2000,4,3.25
9950,9950,"Man Who Planted Trees, The (Homme qui plantait des arbres, L')",Animation|Drama,"Man Who Planted Trees, The (Homme qui plantait des arbres, L')",1987,196,3.9719387755102042
9951,9951,Tanguy,Comedy,Tanguy,2001,36,3.111111111111111
9952,9952,National Lampoon's Lady Killers (National Lampoon's Gold Diggers),Comedy,National Lampoon's Lady Killers (National Lampoon's Gold Diggers),2003,63,1.9761904761904763
9953,9953,Blind Horizon,Drama|Thriller,Blind Horizon,2003,50,3.08
9954,9954,Islands in the Stream,Drama,Islands in the Stream,1977,31,3.1129032258064515
9955,9955,Go for Broke!,Drama|War,Go for Broke!,1951,20,3.225
9956,9956,Blood on Satan's Claw (a.k.a. Satan's Skin),Horror|Thriller,Blood on Satan's Claw (a.k.a. Satan's Skin),1971,17,3.323529411764706
9957,9957,"Reuben, Reuben",Comedy|Drama|Romance,"Reuben, Reuben",1983,10,3.15
9958,9958,Why Has Bodhi-Dharma Left for the East?: A Zen Fable (Dharmaga tongjoguro kan kkadalgun),Drama,Why Has Bodhi-Dharma Left for the East?: A Zen Fable (Dharmaga tongjoguro kan kkadalgun),1989,5,4.0
9959,9959,Blue,Drama,Blue (1993),1993,29,3.7586206896551726
9960,9960,Bilitis,Drama|Romance,Bilitis,1977,2,2.0
9961,9961,Burn! (Queimada),Drama|Thriller,Burn! (Queimada),1969,8,3.5
9962,9962,Battle of the Bulge,Action|Drama|War,Battle of the Bulge,1965,112,3.4017857142857144
9963,9963,Ghosts... of the Civil Dead,Crime|Drama,Ghosts... of the Civil Dead,1988,1,3.0
9964,9964,The Little Girl Who Lives Down the Lane,Drama|Mystery|Thriller,The Little Girl Who Lives Down the Lane,1976,78,3.3974358974358974
9965,9965,Arabian Nights (Il fiore delle mille e una notte),Comedy|Drama|Fantasy,Arabian Nights (Il fiore delle mille e una notte),1974,27,3.574074074074074
9966,9966,Age of Consent,Comedy|Drama|Romance,Age of Consent,1969,22,2.7954545454545454
9967,9967,Oedipus Rex (Edipo re),Drama,Oedipus Rex (Edipo re),1967,15,2.966666666666667
9968,9968,Ringu 0: Bâsudei,Drama|Horror|Thriller,Ringu 0: Bâsudei,2000,108,3.060185185185185
9969,9969,Brothers (Brødre),Drama,Brothers (Brødre),2004,147,3.6564625850340136
9970,9970,Major Barbara,Comedy,Major Barbara,1941,9,3.2222222222222223
9971,9971,Steppenwolf,Drama,Steppenwolf,1974,1,3.0
9972,9972,Hawaii,Drama,Hawaii (1966),1966,47,3.24468085106383
9973,9973,Pretty Maids All in a Row,Comedy|Crime|Thriller,Pretty Maids All in a Row,1971,7,2.2857142857142856
9974,9974,Loners (Samotári),Drama,Loners (Samotári),2000,13,3.5384615384615383
9975,9975,"Red Desert (Deserto rosso, Il)",Drama,"Red Desert (Deserto rosso, Il)",1964,93,3.693548387096774
9976,9976,Satan's Brew (Satansbraten),Comedy|Drama,Satan's Brew (Satansbraten),1976,7,3.4285714285714284
9977,9977,Maidens in Uniform (Mädchen in Uniform),Drama|Romance,Maidens in Uniform (Mädchen in Uniform),1931,16,3.4375
9978,9978,Diary of a Lost Girl (Tagebuch einer Verlorenen),Drama,Diary of a Lost Girl (Tagebuch einer Verlorenen),1929,14,3.642857142857143
9979,9979,Sexmission (Seksmisja),Adventure|Comedy|Sci-Fi,Sexmission (Seksmisja),1984,145,3.7482758620689656
9980,9980,44 Minutes: The North Hollywood Shoot-Out,Action|Crime,44 Minutes: The North Hollywood Shoot-Out,2003,28,3.125
9981,9981,Macbeth,Drama,Macbeth (1948),1948,44,3.3068181818181817
9982,9982,Garage Olimpo,Drama,Garage Olimpo,1999,7,3.5
9983,9983,Vincent,Animation,Vincent,1982,249,3.923694779116466
9984,9984,Waterloo Bridge,Drama|Romance|War,Waterloo Bridge (1940),1940,40,3.7
9985,9985,Hotel Terminus: The Life and Times of Klaus Barbie (Hôtel Terminus),Documentary,Hotel Terminus: The Life and Times of Klaus Barbie (Hôtel Terminus),1988,9,3.4444444444444446
9986,9986,"Sorrow and the Pity, The (Le chagrin et la pitié)",Documentary|War,"Sorrow and the Pity, The (Le chagrin et la pitié)",1969,130,4.038461538461538
9987,9987,Premiers désirs,Drama|Romance,Premiers désirs,1984,3,3.1666666666666665
9988,9988,With Six You Get Eggroll,Comedy|Romance,With Six You Get Eggroll,1968,61,3.1885245901639343
9989,9989,"Move Over, Darling",Comedy|Romance,"Move Over, Darling",1963,5,3.1
9990,9990,Love Me or Leave Me,Drama|Musical|Romance,Love Me or Leave Me,1955,12,3.5833333333333335
9991,9991,Holiday (Jour de fête),Comedy,Holiday (Jour de fête),1949,38,3.539473684210526
9992,9992,The Big Store,Comedy|Musical,The Big Store,1941,60,3.2083333333333335
9993,9993,Mother Küsters Goes to Heaven (Mutter Küsters' Fahrt zum Himmel),Drama,Mother Küsters Goes to Heaven (Mutter Küsters' Fahrt zum Himmel),1975,4,3.5
9994,9994,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),Drama|War,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),1962,300,3.98
9995,9995,"Trip to the Moon, A (Voyage dans la lune, Le)",Action|Adventure|Fantasy|Sci-Fi,"Trip to the Moon, A (Voyage dans la lune, Le)",1902,254,3.7381889763779528
9996,9996,Whisky,Comedy|Drama,Whisky,2004,19,3.1578947368421053
9997,9997,"Ascent, The (Voskhozhdeniye)",Drama|War,"Ascent, The (Voskhozhdeniye)",1977,22,3.7954545454545454
9998,9998,Carrie,Drama|Horror|Thriller,Carrie (2002),2002,55,2.672727272727273
9999,9999,Boccaccio '70,Comedy|Fantasy|Romance,Boccaccio '70,1962,12,3.125
10000,10000,Frankenfish,Action|Comedy|Horror|Sci-Fi|Thriller,Frankenfish,2004,5,1.7
10001,10001,Who's Your Daddy?,Comedy,Who's Your Daddy?,2004,6,0.9166666666666666
10002,10002,Control,Crime|Sci-Fi|Thriller,Control (2004),2004,11,3.1363636363636362
10003,10003,Evil Remains (Trespassing),Horror|Thriller,Evil Remains (Trespassing),2004,1,1.0
10004,10004,"Self-Made Hero, A (Un héros très discret)",Comedy|Drama,"Self-Made Hero, A (Un héros très discret)",1996,6,3.4166666666666665
10005,10005,Life Is Sweet,Comedy|Drama,Life Is Sweet,1990,136,3.7904411764705883
10006,10006,Ride the Pink Horse,Drama|Film-Noir|Mystery|Thriller,Ride the Pink Horse,1947,3,3.1666666666666665
10007,10007,The Chant of Jimmy Blacksmith,Drama,The Chant of Jimmy Blacksmith,1978,15,3.566666666666667
10008,10008,Double Suicide (Shinjû: Ten no amijima),Drama|Romance,Double Suicide (Shinjû: Ten no amijima),1969,11,3.909090909090909
10009,10009,Boy (Shônen),Drama,Boy (Shônen),1969,4,3.125
10010,10010,Let Him Have It,Crime|Drama,Let Him Have It,1991,19,3.3684210526315788
10011,10011,Guelwaar,Drama,Guelwaar,1993,3,3.6666666666666665
10012,10012,Dr. Akagi (Kanzo sensei),Comedy|Drama|War,Dr. Akagi (Kanzo sensei),1998,5,3.2
10013,10013,Black Rain (Kuroi ame),Drama|War,Black Rain (Kuroi ame),1989,15,3.7
10014,10014,Alexandra's Project,Drama|Thriller,Alexandra's Project,2003,35,3.157142857142857
10015,10015,Clean,Drama,Clean,2004,62,3.3951612903225805
10016,10016,The Delicate Art of Parking,Comedy,The Delicate Art of Parking,2003,1,4.0
10017,10017,Wilson,Drama,Wilson,1944,11,2.909090909090909
10018,10018,Blossoms in the Dust,Drama,Blossoms in the Dust,1941,5,3.1
10019,10019,The Hitchhiker's Guide to the Galaxy,Adventure|Comedy|Sci-Fi,The Hitchhiker's Guide to the Galaxy,2005,5987,3.389761149156506
10020,10020,King's Game (Kongekabale),Thriller,King's Game (Kongekabale),2004,25,3.68
10021,10021,Dark Habits (Entre tinieblas),Comedy|Drama,Dark Habits (Entre tinieblas),1983,15,3.3
10022,10022,Snake and Crane Arts of Shaolin (She hao ba bu),Action|Drama,Snake and Crane Arts of Shaolin (She hao ba bu),1978,3,3.6666666666666665
10023,10023,The Eiger Sanction,Action|Adventure|Drama|Thriller,The Eiger Sanction,1975,179,3.2430167597765363
10024,10024,It Started in Naples,Comedy|Drama,It Started in Naples,1960,3,2.1666666666666665
10025,10025,Skin Game,Comedy|Romance|Western,Skin Game,1971,6,3.25
10026,10026,F for Fake (Vérités et mensonges),Documentary|Mystery,F for Fake (Vérités et mensonges),1973,185,3.72972972972973
10027,10027,Love Comes Softly,Drama|Romance|Western,Love Comes Softly,2003,40,3.475
10028,10028,The Amityville Horror,Horror|Thriller,"Amityville Horror, The (2005)",2005,840,2.8946428571428573
10029,10029,Mutant Aliens,Animation|Comedy|Sci-Fi,Mutant Aliens,2001,5,3.6
10030,10030,Acts of Worship,Drama,Acts of Worship,2001,2,4.25
10031,10031,Ike: Countdown to D-Day,Action|Adventure|Drama|War,Ike: Countdown to D-Day,2004,8,3.4375
10032,10032,Cry of the Banshee,Horror,Cry of the Banshee,1970,2,2.75
10033,10033,Phantom Lady,Crime|Film-Noir|Mystery,Phantom Lady,1944,17,3.5
10034,10034,Act of Violence,Drama|Film-Noir|Thriller,Act of Violence,1948,37,3.689189189189189
10035,10035,Rouge (Yin ji kau),Drama|Fantasy|Mystery|Romance,Rouge (Yin ji kau),1988,8,3.9375
10036,10036,Miracle in Milan (Miracolo a Milano),Comedy|Drama|Fantasy,Miracle in Milan (Miracolo a Milano),1951,38,3.8947368421052633
10037,10037,Before the Fall (NaPolA - Elite für den Führer),Drama|War,Before the Fall (NaPolA - Elite für den Führer),2004,113,3.663716814159292
10038,10038,The Frisco Kid,Comedy|Western,The Frisco Kid,1979,90,3.388888888888889
10039,10039,Onmyoji (Onmyoji: The Yin Yang Master),Action|Drama|Fantasy|Horror,Onmyoji (Onmyoji: The Yin Yang Master),2001,5,3.5
10040,10040,State Property 2,Action|Crime|Drama,State Property 2,2005,11,2.3636363636363638
10041,10041,The Year of the Yao,Documentary,The Year of the Yao,2004,47,3.4893617021276597
10042,10042,House of D,Drama,House of D,2004,98,3.306122448979592
10043,10043,Palindromes,Adventure|Comedy|Drama,Palindromes,2004,361,3.481994459833795
10044,10044,Down and Derby,Children|Comedy,Down and Derby,2005,4,3.25
10045,10045,A Wake in Providence,Comedy,A Wake in Providence,1999,3,2.1666666666666665
10046,10046,A Lot Like Love,Comedy|Drama|Romance,A Lot Like Love,2005,499,3.4108216432865732
10047,10047,King's Ransom,Comedy|Crime,King's Ransom,2005,29,2.293103448275862
10048,10048,The Game of Their Lives,Drama,The Game of Their Lives,2005,23,3.152173913043478
10049,10049,Madison,Drama,Madison,2001,14,2.9642857142857144
10050,10050,Enron: The Smartest Guys in the Room,Documentary,Enron: The Smartest Guys in the Room,2005,1225,3.914285714285714
10051,10051,xXx: State of the Union,Action|Crime|Thriller,xXx: State of the Union,2005,773,2.3234152652005173
10052,10052,Death of a Dynasty,Comedy,Death of a Dynasty,2003,6,2.0
10053,10053,Kingdom of Heaven,Action|Drama|Romance|War,Kingdom of Heaven,2005,2505,3.4712574850299402
10054,10054,House of Wax,Horror|Thriller,House of Wax (2005),2005,729,2.3737997256515775
10055,10055,Crash,Crime|Drama,Crash (2004),2004,8967,3.865283818445411
10056,10056,Jiminy Glick in La La Wood,Comedy|Mystery,Jiminy Glick in La La Wood,2004,52,2.0384615384615383
10057,10057,Mysterious Skin,Drama|Mystery,Mysterious Skin,2004,929,3.8083961248654465
10058,10058,Mischief,Comedy|Romance,Mischief,1985,59,3.110169491525424
10059,10059,Jubal,Western,Jubal,1956,20,2.975
10060,10060,Viva María!,Adventure|Comedy|Western,Viva María!,1965,31,2.8225806451612905
10061,10061,Between Your Legs (Entre las piernas),Drama|Mystery|Romance|Thriller,Between Your Legs (Entre las piernas),1999,8,3.375
10062,10062,Zatoichi Meets the One-Armed Swordsman (Shin zatô Ichi: Yabure! Tôjin-ken) (Zatôichi 22),Action|Adventure|Drama,Zatoichi Meets the One-Armed Swordsman (Shin zatô Ichi: Yabure! Tôjin-ken) (Zatôichi 22),1971,3,3.3333333333333335
10063,10063,Isadora,Drama,Isadora,1968,6,3.75
10064,10064,San Francisco,Drama|Musical|Romance,San Francisco,1936,60,3.575
10065,10065,Earth (Zemlya),Drama,Earth (Zemlya),1930,21,3.6666666666666665
10066,10066,Torments (El) (This Strange Passion),Drama|Romance,Torments (El) (This Strange Passion),1953,13,3.730769230769231
10067,10067,"Bitch, The (La chienne)",Drama,"Bitch, The (La chienne)",1931,13,3.8846153846153846
10068,10068,Erendira,Drama,Erendira,1983,5,3.3
10069,10069,The Private Lives of Elizabeth and Essex,Drama|Romance,The Private Lives of Elizabeth and Essex,1939,24,2.9583333333333335
10070,10070,The Search,Drama|War,The Search,1948,14,3.4285714285714284
10071,10071,Satan's Tango (Sátántangó),Drama,Satan's Tango (Sátántangó),1994,45,3.8222222222222224
10072,10072,On Borrowed Time,Comedy|Drama|Fantasy,On Borrowed Time,1939,3,3.0
10073,10073,"Taste of Tea, The (Cha no aji)",Comedy|Drama,"Taste of Tea, The (Cha no aji)",2004,64,3.8203125
10074,10074,Kes,Drama,Kes,1969,139,3.7517985611510793
10075,10075,The Human Comedy,Drama,The Human Comedy,1943,7,3.5
10076,10076,Vampire Hunter D,Animation|Fantasy|Horror,Vampire Hunter D,1985,36,3.1805555555555554
10077,10077,Buying the Cow,Comedy|Romance,Buying the Cow,2002,27,2.962962962962963
10078,10078,"Common Thread, A (a.k.a. Sequins) (Brodeuses)",Drama|Romance,"Common Thread, A (a.k.a. Sequins) (Brodeuses)",2004,10,3.5
10079,10079,The Cocoanuts,Comedy|Musical,The Cocoanuts,1929,234,3.7606837606837606
10080,10080,"Bridge, The (Brücke, Die)",Drama|War,"Bridge, The (Brücke, Die)",1959,12,3.4583333333333335
10081,10081,In the Time of the Butterflies,Crime|Drama,In the Time of the Butterflies,2001,8,3.875
10082,10082,Road House,Drama|Film-Noir,Road House (1948),1948,40,3.025
10083,10083,Dark Eyes (Oci ciornie),Comedy|Drama|Romance,Dark Eyes (Oci ciornie),1987,8,3.0625
10084,10084,Edges of the Lord,Drama|War,Edges of the Lord,2001,11,3.1818181818181817
10085,10085,Kids Return (Kizzu ritân),Drama,Kids Return (Kizzu ritân),1996,32,3.734375
10086,10086,The Fearless Freaks,Documentary|Musical,The Fearless Freaks,2005,11,3.6363636363636362
10087,10087,Off the Map,Comedy|Drama,Off the Map,2003,159,3.6823899371069184
10088,10088,Unconscious (Inconscientes),Comedy|Mystery|Romance,Unconscious (Inconscientes),2004,8,3.625
10089,10089,The Tesseract,Action|Crime|Drama|Thriller,The Tesseract,2003,8,1.9375
10090,10090,25 Watts,Comedy|Drama,25 Watts,2001,9,2.7222222222222223
10091,10091,The Hiding Place,Drama|War,The Hiding Place,1975,6,3.3333333333333335
10092,10092,The Keys of the Kingdom,Drama,The Keys of the Kingdom,1944,7,3.7142857142857144
10093,10093,300 Miles to Heaven (300 Mil do Nieba),Drama,300 Miles to Heaven (300 Mil do Nieba),1989,8,3.1875
10094,10094,The Adventurer,Comedy,The Adventurer,1917,10,3.9
10095,10095,Crackerjack,Comedy,Crackerjack (2002),2002,65,3.4615384615384617
10096,10096,Solino,Comedy|Drama,Solino,2002,3,3.6666666666666665
10097,10097,Dear Wendy,Drama,Dear Wendy,2005,163,3.355828220858896
10098,10098,The List of Adrian Messenger,Crime|Drama|Mystery,The List of Adrian Messenger,1963,20,3.3
10099,10099,9 Souls (Nain souruzu),Drama,9 Souls (Nain souruzu),2003,2,4.25
10100,10100,Los Angeles Plays Itself,Documentary,Los Angeles Plays Itself,2003,22,3.7954545454545454
10101,10101,Unleashed (Danny the Dog),Action|Crime|Drama|Thriller,Unleashed (Danny the Dog),2005,1380,3.5170289855072463
10102,10102,"Red Squirrel, The (Ardilla roja, La)",Comedy|Drama|Mystery|Romance,"Red Squirrel, The (Ardilla roja, La)",1993,12,3.5416666666666665
10103,10103,Martín (Hache),Drama,Martín (Hache),1997,8,3.3125
10104,10104,"Ugly, Dirty and Bad (Brutti sporchi e cattivi)",Comedy|Drama,"Ugly, Dirty and Bad (Brutti sporchi e cattivi)",1976,133,3.781954887218045
10105,10105,Léolo,Comedy|Drama,Léolo,1992,94,3.622340425531915
10106,10106,DuckTales: The Movie - Treasure of the Lost Lamp,Adventure|Animation|Children|Comedy|Fantasy,DuckTales: The Movie - Treasure of the Lost Lamp,1990,94,3.3351063829787235
10107,10107,Babes in Arms,Comedy|Musical,Babes in Arms,1939,13,3.3076923076923075
10108,10108,Samaritan Girl (Samaria),Drama,Samaritan Girl (Samaria),2004,84,3.5595238095238093
10109,10109,Star Wars: Episode III - Revenge of the Sith,Action|Adventure|Sci-Fi,Star Wars: Episode III - Revenge of the Sith,2005,12303,3.465821344387548
10110,10110,Kicking & Screaming,Comedy,Kicking & Screaming,2005,388,2.6507731958762886
10111,10111,Monster-in-Law,Comedy|Romance,Monster-in-Law,2005,656,2.7271341463414633
10112,10112,Agatha,Drama|Mystery,Agatha,1979,7,3.2857142857142856
10113,10113,Death Takes a Holiday,Fantasy|Romance,Death Takes a Holiday,1934,7,3.7857142857142856
10114,10114,Vodka Lemon,Comedy|Drama,Vodka Lemon,2003,14,3.0357142857142856
10115,10115,Deep Blue,Documentary,Deep Blue,2003,118,3.4364406779661016
10116,10116,The Invisible Woman,Comedy|Romance|Sci-Fi,"Invisible Woman, The (1940)",1940,8,2.6875
10117,10117,The Snow Walker,Adventure|Drama,The Snow Walker,2003,102,3.6127450980392157
10118,10118,Divorce - Italian Style (Divorzio all'italiana),Comedy,Divorce - Italian Style (Divorzio all'italiana),1961,179,3.82122905027933
10119,10119,Carefree,Comedy|Musical|Romance,Carefree,1938,20,3.425
10120,10120,Bad Boy (Dawg),Comedy|Drama|Romance,Bad Boy (Dawg),2002,1,0.5
10121,10121,9 Songs,Drama|Romance,9 Songs,2004,278,2.83273381294964
10122,10122,The Uninvited,Horror|Mystery|Romance,"Uninvited, The (1944)",1944,42,3.2857142857142856
10123,10123,Bad Guy (Nabbeun namja),Drama,Bad Guy (Nabbeun namja),2001,87,3.6494252873563218
